tourney_name,tourney_date,winner_id,winner_name,winner_ioc
Dusseldorf,2011-05-15,104252.0,Florian Mayer,GER
Tour Finals,2011-11-20,103819.0,Roger Federer,SUI
Paris Masters,2011-11-07,103819.0,Roger Federer,SUI
Washington,2012-07-30,105238.0,Alexandr Dolgopolov,UKR
Umag,2012-07-09,105227.0,Marin Cilic,CRO
Monte Carlo Masters,2012-04-15,104745.0,Rafael Nadal,ESP
Rome Masters,2012-05-13,104745.0,Rafael Nadal,ESP
Rotterdam,2012-02-13,103819.0,Roger Federer,SUI
Nice,2012-05-20,104597.0,Nicolas Almagro,ESP
Newport,2012-07-09,104545.0,John Isner,USA
Bastad,2012-07-09,103970.0,David Ferrer,ESP
Queen's Club,2012-06-11,105227.0,Marin Cilic,CRO
Kitzbuhel,2012-07-22,104898.0,Robin Haase,NED
St. Petersburg,2012-09-17,105373.0,Martin Klizan,SVK
Stockholm,2012-10-15,104607.0,Tomas Berdych,CZE
San Jose,2012-02-13,105683.0,Milos Raonic,CAN
Barcelona,2012-04-23,104745.0,Rafael Nadal,ESP
Cincinnati Masters,2012-08-12,103819.0,Roger Federer,SUI
Los Angeles,2012-07-23,105023.0,Sam Querrey,USA
Canada Masters,2012-08-06,104925.0,Novak Djokovic,SRB
Hamburg,2012-07-16,104338.0,Juan Monaco,ARG
Auckland,2012-01-09,103970.0,David Ferrer,ESP
Houston,2012-04-09,104338.0,Juan Monaco,ARG
Delray Beach,2012-02-27,104731.0,Kevin Anderson,RSA
Munich,2012-04-30,104259.0,Philipp Kohlschreiber,GER
Madrid Masters,2012-05-06,103819.0,Roger Federer,SUI
Moscow,2012-10-15,104312.0,Andreas Seppi,ITA
Sao Paulo,2012-02-13,104597.0,Nicolas Almagro,ESP
Memphis,2012-02-20,103781.0,Jurgen Melzer,AUT
Sydney,2012-01-09,103813.0,Jarkko Nieminen,FIN
Brisbane,2012-01-01,104918.0,Andy Murray,GBR
Gstaad,2012-07-16,105064.0,Thomaz Bellucci,BRA
Wimbledon,2012-06-25,103819.0,Roger Federer,SUI
Marseille,2012-02-20,105223.0,Juan Martin Del Potro,ARG
Miami Masters,2012-03-21,104925.0,Novak Djokovic,SRB
s-Hertogenbosch,2012-06-17,103970.0,David Ferrer,ESP
Dubai,2012-02-27,103819.0,Roger Federer,SUI
Roland Garros,2012-05-27,104745.0,Rafael Nadal,ESP
Belgrade,2012-04-30,104312.0,Andreas Seppi,ITA
Tokyo,2012-10-01,105453.0,Kei Nishikori,JPN
Basel,2012-10-22,105223.0,Juan Martin Del Potro,ARG
London Olympics,2012-07-25,104918.0,Andy Murray,GBR
Bangkok,2012-09-24,104755.0,Richard Gasquet,FRA
Doha,2012-01-02,104542.0,Jo Wilfried Tsonga,FRA
Kuala Lumpur,2012-09-24,104338.0,Juan Monaco,ARG
Zagreb,2012-01-30,104022.0,Mikhail Youzhny,RUS
Acapulco,2012-02-27,103970.0,David Ferrer,ESP
Valencia,2012-10-21,103970.0,David Ferrer,ESP
Casablanca,2012-04-09,104665.0,Pablo Andujar,ESP
Santiago,2012-01-30,104338.0,Juan Monaco,ARG
Buenos Aires,2012-02-20,103970.0,David Ferrer,ESP
Chennai,2012-01-02,105683.0,Milos Raonic,CAN
Winston-Salem,2012-08-19,104545.0,John Isner,USA
Paris Masters,2012-10-29,103970.0,David Ferrer,ESP
Atlanta,2012-07-16,104053.0,Andy Roddick,USA
Metz,2012-09-17,104542.0,Jo Wilfried Tsonga,FRA
Vienna,2012-10-15,105223.0,Juan Martin Del Potro,ARG
Halle,2012-06-11,103163.0,Tommy Haas,GER
Stuttgart,2012-07-09,104386.0,Janko Tipsarevic,SRB
Beijing,2012-10-01,104925.0,Novak Djokovic,SRB
Australian Open,2012-01-16,104925.0,Novak Djokovic,SRB
Eastbourne,2012-06-18,104053.0,Andy Roddick,USA
Estoril,2012-04-30,105223.0,Juan Martin Del Potro,ARG
Montpellier,2012-01-30,104607.0,Tomas Berdych,CZE
US Open,2012-08-27,104918.0,Andy Murray,GBR
Indian Wells Masters,2012-03-08,103819.0,Roger Federer,SUI
Bucharest,2012-04-23,104468.0,Gilles Simon,FRA
Shanghai Masters,2012-10-07,104925.0,Novak Djokovic,SRB
Dusseldorf,2012-05-21,104386.0,Janko Tipsarevic,SRB
Dusseldorf,2012-05-21,104678.0,Viktor Troicki,SRB
Tour Finals,2012-11-05,104925.0,Novak Djokovic,SRB
ATP Challenger Tour Finals CH,2012-11-27,105550.0,Guido Pella,ARG
Kitzbuhel,2013-07-28,104719.0,Marcel Granollers,ESP
s-Hertogenbosch,2013-06-16,103917.0,Nicolas Mahut,FRA
Basel,2013-10-21,105223.0,Juan Martin Del Potro,ARG
Eastbourne,2013-06-17,103852.0,Feliciano Lopez,ESP
Sao Paulo,2013-02-11,104745.0,Rafael Nadal,ESP
Bangkok,2013-09-23,105683.0,Milos Raonic,CAN
Power Horse Cup,2013-05-19,104338.0,Juan Monaco,ARG
Cincinnati Masters,2013-08-11,104745.0,Rafael Nadal,ESP
Shanghai Masters,2013-10-07,104925.0,Novak Djokovic,SRB
Bastad,2013-07-08,104122.0,Carlos Berlocq,ARG
Sydney,2013-01-07,106071.0,Bernard Tomic,AUS
Vienna,2013-10-14,103163.0,Tommy Haas,GER
Barcelona,2013-04-22,104745.0,Rafael Nadal,ESP
San Jose,2013-02-11,105683.0,Milos Raonic,CAN
Wimbledon,2013-06-24,104918.0,Andy Murray,GBR
Nice,2013-05-19,103656.0,Albert Montanes,ESP
Stockholm,2013-10-14,105777.0,Grigor Dimitrov,BUL
Estoril,2013-04-29,104527.0,Stanislas Wawrinka,SUI
Marseille,2013-02-18,104542.0,Jo Wilfried Tsonga,FRA
Dubai,2013-02-25,104925.0,Novak Djokovic,SRB
Delray Beach,2013-02-25,105208.0,Ernests Gulbis,LAT
Buenos Aires,2013-02-18,103970.0,David Ferrer,ESP
Houston,2013-04-08,104545.0,John Isner,USA
Zagreb,2013-02-04,105227.0,Marin Cilic,CRO
Winston-Salem,2013-08-18,103781.0,Jurgen Melzer,AUT
Rome Masters,2013-05-12,104745.0,Rafael Nadal,ESP
Hamburg,2013-07-15,104926.0,Fabio Fognini,ITA
Chennai,2012-12-31,104386.0,Janko Tipsarevic,SRB
Halle,2013-06-10,103819.0,Roger Federer,SUI
Tokyo,2013-09-30,105223.0,Juan Martin Del Potro,ARG
Newport,2013-07-08,103917.0,Nicolas Mahut,FRA
Gstaad,2013-07-22,104022.0,Mikhail Youzhny,RUS
Rotterdam,2013-02-11,105223.0,Juan Martin Del Potro,ARG
Miami Masters,2013-03-20,104918.0,Andy Murray,GBR
Memphis,2013-02-18,105453.0,Kei Nishikori,JPN
US Open,2013-08-26,104745.0,Rafael Nadal,ESP
Stuttgart,2013-07-08,104926.0,Fabio Fognini,ITA
Acapulco,2013-02-25,104745.0,Rafael Nadal,ESP
Bucharest,2013-04-22,104586.0,Lukas Rosol,CZE
Bogota,2013-07-15,103333.0,Ivo Karlovic,CRO
Valencia,2013-10-21,104022.0,Mikhail Youzhny,RUS
Casablanca,2013-04-08,103990.0,Tommy Robredo,ESP
Beijing,2013-09-30,104925.0,Novak Djokovic,SRB
Queen's Club,2013-06-10,104918.0,Andy Murray,GBR
Australian Open,2013-01-14,104925.0,Novak Djokovic,SRB
Umag,2013-07-22,103990.0,Tommy Robredo,ESP
Santiago,2013-02-04,104547.0,Horacio Zeballos,ARG
Montpellier,2013-02-04,104755.0,Richard Gasquet,FRA
Indian Wells Masters,2013-03-07,104745.0,Rafael Nadal,ESP
Kuala Lumpur,2013-09-23,105311.0,Joao Sousa,POR
Moscow,2013-10-14,104755.0,Richard Gasquet,FRA
Brisbane,2012-12-30,104918.0,Andy Murray,GBR
Madrid Masters,2013-05-05,104745.0,Rafael Nadal,ESP
Munich,2013-04-29,103163.0,Tommy Haas,GER
Metz,2013-09-16,104468.0,Gilles Simon,FRA
Doha,2012-12-31,104755.0,Richard Gasquet,FRA
Atlanta,2013-07-22,104545.0,John Isner,USA
St. Petersburg,2013-09-16,105208.0,Ernests Gulbis,LAT
Washington,2013-07-29,105223.0,Juan Martin Del Potro,ARG
Auckland,2013-01-07,103970.0,David Ferrer,ESP
Canada Masters,2013-08-05,104745.0,Rafael Nadal,ESP
Roland Garros,2013-05-27,104745.0,Rafael Nadal,ESP
Paris Masters,2013-10-28,104925.0,Novak Djokovic,SRB
Monte Carlo Masters,2013-04-14,104925.0,Novak Djokovic,SRB
Tour Finals,2013-11-04,104925.0,Novak Djokovic,SRB
ATP Challenger Tour Finals CH,2013-11-11,103835.0,Filippo Volandri,ITA
Auckland,2014-01-06,104545.0,John Isner,USA
Miami Masters,2014-03-19,104925.0,Novak Djokovic,SRB
Canada Masters,2014-08-04,104542.0,Jo Wilfried Tsonga,FRA
Halle,2014-06-09,103819.0,Roger Federer,SUI
Buenos Aires,2014-02-10,103970.0,David Ferrer,ESP
Rome Masters,2014-05-11,104925.0,Novak Djokovic,SRB
Doha,2013-12-30,104745.0,Rafael Nadal,ESP
Stuttgart,2014-07-07,105138.0,Roberto Bautista Agut,ESP
Bogota,2014-07-14,106071.0,Bernard Tomic,AUS
Vina del Mar,2014-02-03,104926.0,Fabio Fognini,ITA
Vienna,2014-10-13,104918.0,Andy Murray,GBR
Sao Paulo,2014-02-24,105643.0,Federico Delbonis,ARG
Shenzhen,2014-09-22,104918.0,Andy Murray,GBR
Beijing,2014-09-29,104925.0,Novak Djokovic,SRB
Casablanca,2014-04-07,104198.0,Guillermo Garcia Lopez,ESP
Eastbourne,2014-06-16,103852.0,Feliciano Lopez,ESP
Barcelona,2014-04-21,105453.0,Kei Nishikori,JPN
Hamburg,2014-07-14,104919.0,Leonardo Mayer,ARG
Cincinnati Masters,2014-08-10,103819.0,Roger Federer,SUI
Dubai,2014-02-24,103819.0,Roger Federer,SUI
Bastad,2014-07-07,104655.0,Pablo Cuevas,URU
Moscow,2014-10-13,105227.0,Marin Cilic,CRO
Kitzbuhel,2014-07-27,105676.0,David Goffin,BEL
Monte Carlo Masters,2014-04-13,104527.0,Stanislas Wawrinka,SUI
Marseille,2014-02-17,105208.0,Ernests Gulbis,LAT
Estoril,2014-04-28,104122.0,Carlos Berlocq,ARG
Nice,2014-05-18,105208.0,Ernests Gulbis,LAT
Australian Open,2014-01-13,104527.0,Stanislas Wawrinka,SUI
Brisbane,2013-12-29,103720.0,Lleyton Hewitt,AUS
Acapulco,2014-02-24,105777.0,Grigor Dimitrov,BUL
Valencia,2014-10-20,104918.0,Andy Murray,GBR
Indian Wells Masters,2014-03-06,104925.0,Novak Djokovic,SRB
Chennai,2013-12-30,104527.0,Stanislas Wawrinka,SUI
Umag,2014-07-21,104655.0,Pablo Cuevas,URU
Shanghai Masters,2014-10-05,103819.0,Roger Federer,SUI
Memphis,2014-02-10,105453.0,Kei Nishikori,JPN
Atlanta,2014-07-21,104545.0,John Isner,USA
Delray Beach,2014-02-17,105227.0,Marin Cilic,CRO
Sydney,2014-01-06,105223.0,Juan Martin Del Potro,ARG
Rotterdam,2014-02-10,104607.0,Tomas Berdych,CZE
Houston,2014-04-07,104269.0,Fernando Verdasco,ESP
Queen's Club,2014-06-09,105777.0,Grigor Dimitrov,BUL
Rio de Janeiro,2014-02-17,104745.0,Rafael Nadal,ESP
Montpellier,2014-02-03,104792.0,Gael Monfils,FRA
Basel,2014-10-20,103819.0,Roger Federer,SUI
Tokyo,2014-09-29,105453.0,Kei Nishikori,JPN
Zagreb,2014-02-03,105227.0,Marin Cilic,CRO
Munich,2014-04-28,105373.0,Martin Klizan,SVK
Newport,2014-07-07,103720.0,Lleyton Hewitt,AUS
Dusseldorf,2014-05-18,104259.0,Philipp Kohlschreiber,GER
Bucharest,2014-04-21,105777.0,Grigor Dimitrov,BUL
Roland Garros,2014-05-26,104745.0,Rafael Nadal,ESP
Wimbledon,2014-06-23,104925.0,Novak Djokovic,SRB
Madrid Masters,2014-05-04,104745.0,Rafael Nadal,ESP
Gstaad,2014-07-21,104665.0,Pablo Andujar,ESP
Stockholm,2014-10-13,104607.0,Tomas Berdych,CZE
Kuala Lumpur,2014-09-22,105453.0,Kei Nishikori,JPN
Washington,2014-07-28,105683.0,Milos Raonic,CAN
US Open,2014-08-25,105227.0,Marin Cilic,CRO
Winston-Salem,2014-08-17,104586.0,Lukas Rosol,CZE
Paris Masters,2014-10-27,104925.0,Novak Djokovic,SRB
Metz,2014-09-15,105676.0,David Goffin,BEL
s-Hertogenbosch,2014-06-15,105138.0,Roberto Bautista Agut,ESP
Tour Finals,2014-11-09,104925.0,Novak Djokovic,SRB
Tokyo,2015-10-05,104527.0,Stanislas Wawrinka,SUI
Stockholm,2015-10-19,104607.0,Tomas Berdych,CZE
Umag,2015-07-20,106233.0,Dominic Thiem,AUT
Cincinnati Masters,2015-08-16,103819.0,Roger Federer,SUI
Shanghai Masters,2015-10-11,104925.0,Novak Djokovic,SRB
Paris Masters,2015-11-02,104925.0,Novak Djokovic,SRB
Barcelona,2015-04-20,105453.0,Kei Nishikori,JPN
Istanbul,2015-04-27,103819.0,Roger Federer,SUI
Wimbledon,2015-06-29,104925.0,Novak Djokovic,SRB
Quito,2015-02-02,103607.0,Victor Estrella,DOM
Canada Masters,2015-08-10,104918.0,Andy Murray,GBR
Kuala Lumpur,2015-09-28,103970.0,David Ferrer,ESP
Nice,2015-05-17,106233.0,Dominic Thiem,AUT
Rotterdam,2015-02-09,104527.0,Stanislas Wawrinka,SUI
Chennai,2015-01-05,104527.0,Stanislas Wawrinka,SUI
Indian Wells Masters,2015-03-12,104925.0,Novak Djokovic,SRB
Miami Masters,2015-03-25,104925.0,Novak Djokovic,SRB
Memphis,2015-02-09,105453.0,Kei Nishikori,JPN
Brisbane,2015-01-04,103819.0,Roger Federer,SUI
Sydney,2015-01-11,104678.0,Viktor Troicki,SRB
Bogota,2015-07-20,106071.0,Bernard Tomic,AUS
s-Hertogenbosch,2015-06-08,103917.0,Nicolas Mahut,FRA
Halle,2015-06-15,103819.0,Roger Federer,SUI
Dubai,2015-02-23,103819.0,Roger Federer,SUI
US Open,2015-08-31,104925.0,Novak Djokovic,SRB
Shenzhen,2015-09-28,104607.0,Tomas Berdych,CZE
Bucharest,2015-04-20,104198.0,Guillermo Garcia Lopez,ESP
Vienna,2015-10-19,103970.0,David Ferrer,ESP
London,2015-06-15,104918.0,Andy Murray,GBR
Rio de Janeiro,2015-02-16,103970.0,David Ferrer,ESP
Newport,2015-07-13,104330.0,Rajeev Ram,USA
Gstaad,2015-07-27,106233.0,Dominic Thiem,AUT
Nottingham,2015-06-21,104797.0,Denis Istomin,UZB
Kitzbuhel,2015-08-03,104259.0,Philipp Kohlschreiber,GER
Australian Open,2015-01-19,104925.0,Novak Djokovic,SRB
Bastad,2015-07-20,105332.0,Benoit Paire,FRA
Buenos Aires,2015-02-23,104745.0,Rafael Nadal,ESP
Acapulco,2015-02-23,103970.0,David Ferrer,ESP
Valencia,2015-10-26,105311.0,Joao Sousa,POR
Winston-Salem,2015-08-23,104731.0,Kevin Anderson,RSA
Zagreb,2015-02-02,104198.0,Guillermo Garcia Lopez,ESP
Munich,2015-04-27,104918.0,Andy Murray,GBR
Washington,2015-08-03,105453.0,Kei Nishikori,JPN
Atlanta,2015-07-27,104545.0,John Isner,USA
Hamburg,2015-07-27,104745.0,Rafael Nadal,ESP
Madrid Masters,2015-05-03,104918.0,Andy Murray,GBR
Rome Masters,2015-05-10,104925.0,Novak Djokovic,SRB
Montpellier,2015-02-02,104755.0,Richard Gasquet,FRA
Monte Carlo Masters,2015-04-12,104925.0,Novak Djokovic,SRB
Sao Paulo,2015-02-09,104655.0,Pablo Cuevas,URU
Doha,2015-01-05,103970.0,David Ferrer,ESP
Casablanca,2015-04-06,105373.0,Martin Klizan,SVK
Moscow,2015-10-19,105227.0,Marin Cilic,CRO
Metz,2015-09-21,104542.0,Jo Wilfried Tsonga,FRA
Houston,2015-04-06,106058.0,Jack Sock,USA
Auckland,2015-01-12,106210.0,Jiri Vesely,CZE
Marseille,2015-02-16,104468.0,Gilles Simon,FRA
Geneva,2015-05-17,105064.0,Thomaz Bellucci,BRA
Stuttgart,2015-06-08,104745.0,Rafael Nadal,ESP
Estoril,2015-04-27,104755.0,Richard Gasquet,FRA
St. Petersburg,2015-09-21,105683.0,Milos Raonic,CAN
Beijing,2015-10-05,104925.0,Novak Djokovic,SRB
Delray Beach,2015-02-16,103333.0,Ivo Karlovic,CRO
Basel,2015-10-26,103819.0,Roger Federer,SUI
Roland Garros,2015-05-24,104527.0,Stanislas Wawrinka,SUI
Tour Finals,2015-11-15,104925.0,Novak Djokovic,SRB
Challenger Tour Finals,2015-11-23,105438.0,Inigo Cervantes Huegun,ESP
Brisbane,2016-01-04,105683.0,Milos Raonic,CAN
Chennai,2016-01-04,104527.0,Stanislas Wawrinka,SUI
Doha,2016-01-04,104925.0,Novak Djokovic,SRB
Auckland,2016-01-11,105138.0,Roberto Bautista Agut,ESP
Sydney,2016-01-11,104678.0,Viktor Troicki,SRB
Australian Open,2016-01-18,104925.0,Novak Djokovic,SRB
Montpellier,2016-02-01,104755.0,Richard Gasquet,FRA
Quito,2016-02-01,103607.0,Victor Estrella,DOM
Sofia,2016-02-01,105138.0,Roberto Bautista Agut,ESP
Buenos Aires,2016-02-08,106233.0,Dominic Thiem,AUT
Memphis,2016-02-08,105453.0,Kei Nishikori,JPN
Rotterdam,2016-02-08,105373.0,Martin Klizan,SVK
Delray Beach,2016-02-15,105023.0,Sam Querrey,USA
Marseille,2016-02-15,106401.0,Nick Kyrgios,AUS
Rio de Janeiro,2016-02-15,104655.0,Pablo Cuevas,URU
Acapulco,2016-02-22,106233.0,Dominic Thiem,AUT
Dubai,2016-02-22,104527.0,Stanislas Wawrinka,SUI
Sao Paulo,2016-02-22,104655.0,Pablo Cuevas,URU
Indian Wells Masters,2016-03-07,104925.0,Novak Djokovic,SRB
Miami Masters,2016-03-21,104925.0,Novak Djokovic,SRB
Houston,2016-04-04,104338.0,Juan Monaco,ARG
Marrakech,2016-04-04,105643.0,Federico Delbonis,ARG
Monte Carlo Masters,2016-04-11,104745.0,Rafael Nadal,ESP
Barcelona,2016-04-18,104745.0,Rafael Nadal,ESP
Bucharest,2016-04-18,104269.0,Fernando Verdasco,ESP
Estoril,2016-04-25,104597.0,Nicolas Almagro,ESP
Istanbul,2016-04-25,106043.0,Diego Sebastian Schwartzman,ARG
Munich,2016-04-25,104259.0,Philipp Kohlschreiber,GER
Madrid Masters,2016-05-02,104925.0,Novak Djokovic,SRB
Rome Masters,2016-05-09,104918.0,Andy Murray,GBR
Geneva,2016-05-16,104527.0,Stanislas Wawrinka,SUI
Nice,2016-05-16,106233.0,Dominic Thiem,AUT
Roland Garros,2016-05-23,104925.0,Novak Djokovic,SRB
s-Hertogenbosch,2016-06-06,103917.0,Nicolas Mahut,FRA
Stuttgart,2016-06-06,106233.0,Dominic Thiem,AUT
Halle,2016-06-13,104252.0,Florian Mayer,GER
London,2016-06-13,104918.0,Andy Murray,GBR
Nottingham,2016-06-20,105449.0,Steve Johnson,USA
Wimbledon,2016-06-27,104918.0,Andy Murray,GBR
Bastad,2016-07-11,105077.0,Albert Ramos,ESP
Hamburg,2016-07-11,105373.0,Martin Klizan,SVK
Newport,2016-07-11,103333.0,Ivo Karlovic,CRO
Gstaad,2016-07-18,103852.0,Feliciano Lopez,ESP
Kitzbuhel,2016-07-18,103893.0,Paolo Lorenzi,ITA
Umag,2016-07-18,104926.0,Fabio Fognini,ITA
Washington,2016-07-18,104792.0,Gael Monfils,FRA
Canada Masters,2016-07-25,104925.0,Novak Djokovic,SRB
Atlanta,2016-08-01,106401.0,Nick Kyrgios,AUS
Los Cabos,2016-08-08,103333.0,Ivo Karlovic,CRO
Olympics,2016-08-08,104918.0,Andy Murray,GBR
Cincinnati Masters,2016-08-15,105227.0,Marin Cilic,CRO
Winston-Salem,2016-08-22,105807.0,Pablo Carreno Busta,ESP
Us Open,2016-08-29,104527.0,Stanislas Wawrinka,SUI
Metz,2016-09-19,106298.0,Lucas Pouille,FRA
Chengdu,2016-09-26,111575.0,Karen Khachanov,RUS
Shenzhen,2016-09-26,104607.0,Tomas Berdych,CZE
St.Petersburg,2016-09-19,100644.0,Alexander Zverev,GER
Beijing,2016-10-03,104918.0,Andy Murray,GBR
Tokyo,2016-10-03,106401.0,Nick Kyrgios,AUS
Shanghai Masters,2016-10-10,104918.0,Andy Murray,GBR
Antwerp,2016-10-17,104755.0,Richard Gasquet,FRA
Moscow,2016-10-17,105807.0,Pablo Carreno Busta,ESP
Stockholm,2016-10-17,105223.0,Juan Martin Del Potro,ARG
Basel,2016-10-24,105227.0,Marin Cilic,CRO
Vienna,2016-10-24,104918.0,Andy Murray,GBR
Paris Masters,2016-10-31,104918.0,Andy Murray,GBR
London,2016-11-14,104918.0,Andy Murray,GBR
Brisbane,2017-01-02,105777.0,Grigor Dimitrov,BUL
Chennai,2017-01-02,105138.0,Roberto Bautista Agut,ESP
Doha,2017-01-02,104925.0,Novak Djokovic,SRB
Auckland,2017-01-09,106058.0,Jack Sock,USA
Sydney,2017-01-09,104180.0,Gilles Muller,LUX
Australian Open,2017-01-16,103819.0,Roger Federer,SUI
Montpellier,2017-02-06,100644.0,Alexander Zverev,GER
Quito,2017-02-06,103607.0,Victor Estrella,DOM
Sofia,2017-02-06,105777.0,Grigor Dimitrov,BUL
Buenos Aires,2017-02-13,105238.0,Alexandr Dolgopolov,UKR
Memphis,2017-02-13,105992.0,Ryan Harrison,USA
Rotterdam,2017-02-13,104542.0,Jo Wilfried Tsonga,FRA
Delray Beach,2017-02-20,106058.0,Jack Sock,USA
Marseille,2017-02-20,104542.0,Jo Wilfried Tsonga,FRA
Rio De Janeiro,2017-02-20,106233.0,Dominic Thiem,AUT
Acapulco,2017-02-27,105023.0,Sam Querrey,USA
Dubai,2017-02-27,104918.0,Andy Murray,GBR
Sao Paulo,2017-02-27,104655.0,Pablo Cuevas,URU
Indian Wells Masters,2017-03-06,103819.0,Roger Federer,SUI
Miami Masters,2017-03-20,103819.0,Roger Federer,SUI
Houston,2017-04-10,105449.0,Steve Johnson,USA
Marrakech,2017-04-10,106432.0,Borna Coric,CRO
Monte Carlo,2017-04-17,104745.0,Rafael Nadal,ESP
Barcelona,2017-04-24,104745.0,Rafael Nadal,ESP
Budapest,2017-04-24,106298.0,Lucas Pouille,FRA
Estoril,2017-05-01,105807.0,Pablo Carreno Busta,ESP
Istanbul,2017-05-01,105227.0,Marin Cilic,CRO
Munich,2017-05-01,100644.0,Alexander Zverev,GER
Madrid,2017-05-08,104745.0,Rafael Nadal,ESP
Rome,2017-05-15,100644.0,Alexander Zverev,GER
Geneva,2017-05-22,104527.0,Stanislas Wawrinka,SUI
Lyon,2017-05-22,104542.0,Jo Wilfried Tsonga,FRA
Roland Garros,2017-05-29,104745.0,Rafael Nadal,ESP
'S-Hertogenbosch,2017-06-12,104180.0,Gilles Muller,LUX
Stuttgart,2017-06-12,106298.0,Lucas Pouille,FRA
Halle,2017-06-19,103819.0,Roger Federer,SUI
London,2017-06-19,103852.0,Feliciano Lopez,ESP
Antalya,2017-06-26,105216.0,Yuichi Sugita,JPN
Eastbourne,2017-06-26,104925.0,Novak Djokovic,SRB
Wimbledon,2017-07-03,103819.0,Roger Federer,SUI
Bastad,2017-07-17,103970.0,David Ferrer,ESP
Newport,2017-07-17,104545.0,John Isner,USA
Umag,2017-07-17,126094.0,Andrey Rublev,RUS
Atlanta,2017-07-24,104545.0,John Isner,USA
Gstaad,2017-07-24,104926.0,Fabio Fognini,ITA
Hamburg,2017-07-24,104919.0,Leonardo Mayer,ARG
Kitzbuhel,2017-07-31,104259.0,Philipp Kohlschreiber,GER
Los Cabos,2017-07-31,105023.0,Sam Querrey,USA
Washington,2017-07-31,100644.0,Alexander Zverev,GER
Canada Masters,2017-08-07,100644.0,Alexander Zverev,GER
Cincinnati Masters,2017-08-14,105777.0,Grigor Dimitrov,BUL
Winston-Salem,2017-08-21,105138.0,Roberto Bautista Agut,ESP
Us Open,2017-08-28,104745.0,Rafael Nadal,ESP
Metz,2017-09-18,105376.0,Peter Gojowczyk,GER
St. Petersburg,2017-09-18,106000.0,Damir Dzumhur,BIH
Chengdu,2017-09-25,104797.0,Denis Istomin,UZB
Shenzhen,2017-09-25,105676.0,David Goffin,BEL
Beijing ,2017-10-02,104745.0,Rafael Nadal,ESP
Tokyo,2017-10-02,105676.0,David Goffin,BEL
Shanghai Masters,2017-10-09,103819.0,Roger Federer,SUI
Antwerp,2017-10-16,104542.0,Jo Wilfried Tsonga,FRA
Moscow,2017-10-16,106000.0,Damir Dzumhur,BIH
Stockholm,2017-10-16,105223.0,Juan Martin Del Potro,ARG
Basel,2017-10-23,103819.0,Roger Federer,SUI
Vienna,2017-10-23,106298.0,Lucas Pouille,FRA
Paris Masters,2017-10-30,106058.0,Jack Sock,USA
London,2017-11-13,105777.0,Grigor Dimitrov,BUL
Brisbane,2018-01-01,106401.0,Nick Kyrgios,AUS
Doha,2018-01-01,104792.0,Gael Monfils,FRA
Pune,2018-01-01,104468.0,Gilles Simon,FRA
Auckland,2018-01-08,105138.0,Roberto Bautista Agut,ESP
Sydney,2018-01-08,106421.0,Daniil Medvedev,RUS
Australian Open,2018-01-15,103819.0,Roger Federer,SUI
Montpellier,2018-02-05,106298.0,Lucas Pouille,FRA
Quito,2018-02-05,106148.0,Roberto Carballes Baena,ESP
Sofia,2018-02-05,105806.0,Mirza Basic,BIH
Buenos Aires,2018-02-12,106233.0,Dominic Thiem,AUT
New York,2018-02-12,104731.0,Kevin Anderson,RSA
Rotterdam,2018-02-12,103819.0,Roger Federer,SUI
Delray Beach,2018-02-19,126207.0,Francis Tiafoe,USA
Marseille,2018-02-19,111575.0,Karen Khachanov,RUS
Rio De Janeiro,2018-02-19,106043.0,Diego Sebastian Schwartzman,ARG
Acapulco,2018-02-26,105223.0,Juan Martin Del Potro,ARG
Dubai,2018-02-26,105138.0,Roberto Bautista Agut,ESP
Sao Paulo,2018-02-26,104926.0,Fabio Fognini,ITA
Indian Wells Masters,2018-03-05,105223.0,Juan Martin Del Potro,ARG
Miami Masters,2018-03-19,104545.0,John Isner,USA
Houston,2018-04-09,105449.0,Steve Johnson,USA
Marrakech,2018-04-09,104665.0,Pablo Andujar,ESP
Monte Carlo Masters,2018-04-16,104745.0,Rafael Nadal,ESP
Barcelona,2018-04-23,104745.0,Rafael Nadal,ESP
Budapest,2018-04-23,106065.0,Marco Cecchinato,ITA
Estoril,2018-04-30,105311.0,Joao Sousa,POR
Istanbul,2018-04-30,106121.0,Taro Daniel,JPN
Munich,2018-04-30,100644.0,Alexander Zverev,GER
Madrid Masters,2018-05-07,100644.0,Alexander Zverev,GER
Rome Masters,2018-05-14,104745.0,Rafael Nadal,ESP
Geneva,2018-05-21,105916.0,Marton Fucsovics,HUN
Lyon,2018-05-21,106233.0,Dominic Thiem,AUT
Roland Garros,2018-05-28,104745.0,Rafael Nadal,ESP
S-Hertogenbosch,2018-06-11,104755.0,Richard Gasquet,FRA
Stuttgart,2018-06-11,103819.0,Roger Federer,SUI
Halle,2018-06-18,106432.0,Borna Coric,CRO
London,2018-06-18,105227.0,Marin Cilic,CRO
Antalya,2018-06-25,106000.0,Damir Dzumhur,BIH
Eastbourne,2018-06-25,104999.0,Mischa Zverev,GER
Wimbledon,2018-07-02,104925.0,Novak Djokovic,SRB
Bastad,2018-07-16,104926.0,Fabio Fognini,ITA
Newport,2018-07-16,105449.0,Steve Johnson,USA
Umag,2018-07-16,106065.0,Marco Cecchinato,ITA
Atlanta,2018-07-23,104545.0,John Isner,USA
Gstaad,2018-07-23,126610.0,Matteo Berrettini,ITA
